id,bf,proper,ra,dec,dist,mag,absmag,spect,ci,bayer,flam,con
73327,42Bet Boo,NA,15.032436,40.390566,69.0608,3.49,-0.706,G8III,0.956,Bet,42,Boo
73338,60    Hya,NA,15.035119,-28.060611,101.7294,5.83,0.793,A4IV,0.164,NA,60,Hya
73340,41Ome Boo,NA,15.035141,25.008138,113.8952,4.8,-0.483,K4III,1.506,Ome,41,Boo
73392,110    Vir,NA,15.048344,2.091303,59.9161,4.39,0.502,K0III,1.026,NA,110,Vir
73396,NA,NA,15.049799,-32.643294,118.9061,5.45,0.074,B3V,-0.127,NA,NA,Lup
73406,NA,NA,15.051683,35.205795,85.8369,5.52,0.852,G8III:,1.023,NA,NA,Boo
73467,44    Boo,NA,15.063174,47.65406,12.5078,4.83,4.344,G2V + G2V,0.647,NA,44,Boo
73486,20Sig Lib,NA,15.067839,-25.281965,88.4173,3.25,-1.483,M3/M4III,1.674,Sig,20,Lib
73517,43Psi Boo,NA,15.074098,26.947649,75.4148,4.52,0.133,K2III,1.24,Psi,43,Boo
73544,Pi 2Oct,NA,15.079711,-83.038311,598.8024,5.65,-3.236,G8Ib,1.273,Pi-2,NA,Oct
73548,Eta Cir,NA,15.08003,-64.03135,84.6024,5.16,0.523,G8III,0.935,Eta,NA,Cir
73579,Pi  Lup,NA,15.085303,-47.051245,135.8696,3.91,-1.756,B5,-0.144,Pi,NA,Lup
73598,NA,NA,15.088656,-41.067236,108.2251,5.13,-0.042,G8III,1.011,NA,NA,Lup
73613,47    Boo,NA,15.090515,48.150972,84.1043,5.59,0.966,A1V,-0.005,NA,47,Boo
73681,NA,NA,15.104638,54.556318,78.9266,5.24,0.754,G8III,0.958,NA,NA,Boo
73709,NA,NA,15.109222,-30.918483,121.3592,5.97,0.55,Ap Si,-0.076,NA,NA,Lup
73717,21Nu  Lib,NA,15.110444,-16.256818,213.2196,5.19,-1.454,K5III,1.589,Nu,21,Lib
73768,45    Boo,NA,15.121682,24.869195,19.5542,4.93,3.474,F5V,0.429,NA,45,Boo
73778,NA,NA,15.123874,-49.088612,103.5197,5.77,0.695,G8III,0.92,NA,NA,Lup
73838,NA,NA,15.136703,-40.58393,110.742,5.75,0.528,B8IV Si,-0.113,NA,NA,Lup
73859,46    Boo,NA,15.139939,26.301152,158.7302,5.67,-0.333,K2III,1.24,NA,46,Boo
73868,NA,NA,15.143212,25.108635,143.0615,5.82,0.042,K1III,1.233,NA,NA,Boo
73872,NA,NA,15.144223,-42.867921,118.7648,5.85,0.477,B7V,-0.123,NA,NA,Lup
73889,Lam Lup,NA,15.147394,-45.279857,238.0952,4.07,-2.814,B3V,-0.162,Lam,NA,Lup
73956,NA,NA,15.15831,-67.084133,100000,5.76,-14.24,F8Iab-Ib,0.675,NA,NA,TrA
73996,NA,NA,15.168702,-38.792511,131.406,5.98,0.387,G6III,0.867,NA,NA,Lup
74011,NA,NA,15.171843,-26.332621,130.3781,5.75,0.174,K0III,1.045,NA,NA,Lib
74068,Ome Oct,NA,15.185777,-84.787812,97.1817,5.88,0.942,B9.5V,-0.031,Ome,NA,Oct
74078,NA,NA,15.187773,-55.346032,662.2517,5.45,-3.655,G2Ib/II,1.118,NA,NA,Lup
74148,Kap1Lup,NA,15.198918,-48.737819,55.1876,3.88,0.171,B9V,-0.029,Kap-1,NA,Lup
74153,Kap2Lup,NA,15.199363,-48.743687,77.7605,5.7,1.246,A3IV,0.144,Kap-2,NA,Lup
74158,NA,NA,15.201184,18.976031,221.7295,5.9,-0.829,M4III,1.414,NA,NA,Ser
74164,24Iot1Lib,NA,15.203692,-19.79171,116.4144,4.54,-0.79,Asp...,-0.071,Iot-1,24,Lib
74167,Zet Lup,NA,15.20476,-52.099247,35.9712,3.41,0.63,G8III,0.918,Zet,NA,Lup
74221,NA,NA,15.213776,-44.500414,154.5595,4.83,-1.115,B3IV,-0.177,NA,NA,Lup
74311,NA,NA,15.231476,-26.193569,305.8104,5.84,-1.587,G8/K0II,1.139,NA,NA,Lib
74333,NA,NA,15.235011,31.787845,203.252,5.98,-0.56,K5,1.552,NA,NA,Boo
74354,NA,NA,15.238658,-70.079476,359.7122,5.75,-2.03,N0v,3.271,NA,NA,TrA
74368,48Chi Boo,NA,15.241435,29.164295,77.3994,5.28,0.836,A2V,0.062,Chi,48,Boo
74376,1    Lup,NA,15.2437,-31.519121,598.8024,4.91,-3.976,F3III,0.374,NA,1,Lup
74377,NA,NA,15.243926,67.346722,25.3421,5.15,3.131,F9IV,0.55,NA,NA,UMi
74421,3    Ser,NA,15.253154,4.939362,114.4165,5.32,0.028,K0III,1.092,NA,3,Ser
74438,49Del Boo,NA,15.258376,33.314833,37.3413,3.46,0.599,G8III,0.961,Del,49,Boo
74461,4    Ser,NA,15.263633,0.372139,46.1467,5.62,2.299,A4V,0.181,NA,4,Ser
74468,NA,NA,15.264907,-48.073661,49.8753,5.96,2.471,A3m,0.21,NA,NA,Lup
74479,NA,NA,15.267785,-41.491155,540.5405,5.15,-3.514,F:+...,0.564,NA,NA,Lup
74503,NA,NA,15.273059,-22.399416,144.7178,5.52,-0.283,K2III,1.357,NA,NA,Lib
74521,NA,NA,15.276859,-60.903996,515.4639,5.74,-2.821,B0.5V,-0.057,NA,NA,Cir
74549,Del Cir,NA,15.282471,-60.957255,100000,5.04,-14.96,O8.5V,-0.077,Del,NA,Cir
74556,27Bet Lib,Zubeneschemali,15.283449,-9.382917,56.7537,2.61,-1.16,B8V,-0.071,Bet,27,Lib
74564,11    UMi,NA,15.284968,71.823901,122.1001,5.02,-0.414,K4III,1.369,NA,11,UMi
74595,Bet Cir,NA,15.291917,-58.801208,30.553,4.07,1.645,A3V,0.088,Bet,NA,Cir
74608,Eps Cir,NA,15.294136,-63.610465,125,4.85,-0.635,K2.5III,1.26,Eps,NA,Cir
74628,2    Lup,NA,15.297178,-30.148673,99.9001,4.35,-0.648,K1II/III,1.1,NA,2,Lup
74667,NA,NA,15.306807,20.572778,109.2896,5.68,0.487,G5IV,0.972,NA,NA,Ser
74672,NA,NA,15.307257,-0.461234,222.7171,5.88,-0.859,K5III,1.507,NA,NA,Ser
74682,Mu  Lup,NA,15.308897,-47.875272,102.8807,4.27,-0.792,B8V,-0.086,Mu,NA,Lup
74712,NA,NA,15.313651,-60.496334,100000,5.43,-14.57,O7Iab:,-0.089,NA,NA,Cir
74717,Gam TrA,NA,15.315181,-68.679545,56.3698,2.87,-0.885,A1V,0.014,Gam,NA,TrA
74721,NA,NA,15.315661,-40.788222,167.7852,5.59,-0.534,B9V,-0.099,NA,NA,Lup
74746,5    Ser,NA,15.321888,1.765408,25.3807,5.04,3.017,F8III-IV,0.54,NA,5,Ser
74814,NA,NA,15.334763,51.958515,67.659,5.65,1.498,A4V,0.122,NA,NA,Boo
74820,1Omi CrB,NA,15.335714,29.616209,82.7815,5.51,0.92,K0III,1.015,Omi,1,CrB
74868,13Gam UMi,NA,15.345483,71.834016,149.2537,3,-2.87,A3II-III,0.058,Gam,13,UMi
74890,6    Ser,NA,15.350554,0.715337,73.3676,5.35,1.022,K3III,1.191,NA,6,Ser
74898,NA,NA,15.352114,-5.824853,92.6784,5.54,0.705,K1III,1.047,NA,NA,Lib
74912,Del Lup,NA,15.356201,-40.647518,271.0027,3.22,-3.945,B1.5IV,-0.227,Del,NA,Lup
74948,Phi1Lup,NA,15.36344,-36.261376,84.317,3.57,-1.06,K5III,1.534,Phi-1,NA,Lup
74949,50    Boo,NA,15.363495,32.933695,80.3213,5.38,0.856,B9Vn,-0.051,NA,50,Boo
74952,Nu 2Lup,NA,15.363507,-48.317628,14.8126,5.65,4.797,G2V,0.639,Nu-2,NA,Lup
74977,Nu 1Lup,NA,15.368975,-47.927792,35.8551,4.99,2.217,F8V,0.515,Nu-1,NA,Lup
75027,NA,NA,15.377014,62.047076,136.9863,5.99,0.307,A0sp...,-0.033,NA,NA,Dra
75028,NA,NA,15.377048,39.581463,595.2381,5.56,-3.313,K4III,1.626,NA,NA,Boo
75031,NA,NA,15.377341,63.341439,112.8668,5.72,0.457,K4III,1.315,NA,NA,Dra
75035,Eps Lup,NA,15.378021,-44.689622,156.9859,3.37,-2.609,B2IV-V,-0.191,Eps,NA,Lup
75075,Phi2Lup,NA,15.385931,-36.858489,159.2357,4.54,-1.47,B4V,-0.155,Phi-2,NA,Lup
75079,NA,NA,15.386265,-60.657176,40.3388,5.65,2.621,F7V,0.489,NA,NA,Cir
75083,2Eta CrB,NA,15.38675,30.287812,17.8635,4.99,3.73,G2V,0.577,Eta,2,CrB
75094,Gam Cir,NA,15.389625,-59.320787,137.5516,4.48,-1.212,B5III + F8,0.169,Gam,NA,Cir
75123,NA,NA,15.397844,-12.369501,172.4138,5.72,-0.463,G8III,1.039,NA,NA,Lib
75150,31Eps Lib,NA,15.403303,-10.322266,31.2305,4.92,2.447,F5IV,0.453,Eps,31,Lib
75182,51Mu 1Boo,NA,15.408181,37.377167,34.6861,4.31,1.609,F0V,0.309,Mu-1,51,Boo
75209,Ups Lup,NA,15.412504,-39.710268,124.6883,5.36,-0.119,Ap...,-0.093,Ups,NA,Lup
75229,12Iot Dra,NA,15.415494,58.966065,31.027,3.29,0.831,K2III,1.166,Iot,12,Dra
75272,NA,NA,15.422285,-38.73362,120.3369,4.6,-0.802,A0V,0,NA,NA,Lup
75301,9Tau1Ser,NA,15.429832,15.428036,211.4165,5.16,-1.466,M1III,1.65,Tau-1,9,Ser
75336,NA,NA,15.437389,-68.309167,105.042,5.89,0.783,K0III,1,NA,NA,TrA
75343,NA,NA,15.438166,34.335996,157.9779,5.46,-0.533,K4III,1.41,NA,NA,Boo
75418,NA,NA,15.455037,-36.76756,131.2336,5.46,-0.13,B5V,-0.15,NA,NA,Lup
75436,NA,NA,15.459193,-64.531504,209.205,5.71,-0.893,K5/M0III,1.646,NA,NA,TrA
75466,3Bet CrB,NA,15.463818,29.105703,34.2818,3.66,0.985,F0p,0.319,Bet,3,CrB
75467,NA,NA,15.464287,60.670217,195.6947,5.9,-0.558,K5III,1.441,NA,NA,Dra
75501,32Zet1Lib,NA,15.470947,-16.716484,240.3846,5.64,-1.265,K4III,1.545,Zet-1,32,Lib
75532,10    Ser,NA,15.477288,1.842081,39.7456,5.15,2.154,A8IV,0.245,NA,10,Ser
75599,NA,NA,15.490075,-46.732704,335.5705,5.26,-2.369,K4III,1.731,NA,NA,Lup
75713,34Zet3Lib,NA,15.511223,-16.609464,155.7632,5.82,-0.142,K0III,1.056,Zet-3,34,Lib
75742,52Nu 1Boo,NA,15.515488,40.833047,257.0694,5.04,-2.01,K5III,1.589,Nu-1,52,Boo
75743,NA,NA,15.515514,64.208693,94.6074,5.74,0.86,K0III-IV,0.976,NA,NA,Dra
75777,15The UMi,NA,15.523619,77.349352,262.4672,5,-2.095,K5III,1.545,The,15,UMi
75782,Kap1Aps,NA,15.525228,-73.389591,380.2281,5.4,-2.5,B1npe,-0.146,Kap-1,NA,Aps
75811,53Nu 2Boo,NA,15.529718,40.899332,119.0476,4.98,-0.399,A5V,0.086,Nu-2,53,Boo
75874,NA,NA,15.543528,-19.67046,70.0771,5.5,1.272,A2IV,0.197,NA,NA,Lib
75894,35Zet4Lib,NA,15.548673,-16.852844,201.2072,5.53,-0.988,B3V,-0.148,Zet-4,35,Lib
75895,4The CrB,NA,15.548829,31.359133,115.0748,4.14,-1.165,B6Vnn,-0.127,The,4,CrB
75901,11    Ser,NA,15.549427,-1.186399,85.9107,5.5,0.83,K0III,1.092,NA,11,Ser
75975,NA,NA,15.567143,-40.066432,352.1127,5.82,-1.913,M2III,1.695,NA,NA,Lup
75987,37    Lib,NA,15.569638,-10.064529,28.9268,4.61,2.303,K1IV,1,NA,37,Lib
76011,NA,NA,15.574032,-9.183416,122.399,5.16,-0.279,B6IV,-0.09,NA,NA,Lib
76027,36    Lib,NA,15.577033,-28.046983,97.561,5.13,0.184,K2/K3III,1.306,NA,36,Lib
76035,5Alp CrB,Alphekka,15.578128,26.714693,23.0097,2.22,0.41,A0V,0.032,Alp,5,CrB
76044,13Del Ser,NA,15.580041,10.538867,69.9301,3.8,-0.423,F0IV,0.268,Del,13,Ser
76065,Gam Lup,NA,15.585681,-41.166757,129.0323,2.8,-2.753,B2IV,-0.216,Gam,NA,Lup
76075,6Mu  CrB,NA,15.587476,39.010067,189.7533,5.14,-1.251,M2III,1.65,Mu,6,CrB
76079,NA,NA,15.587835,53.922144,118.0638,5.97,0.609,K4III:,1.184,NA,NA,Dra
76100,38Gam Lib,NA,15.592105,-14.789537,50.025,3.91,0.414,K0III,1.007,Gam,38,Lib
76137,NA,NA,15.598126,-44.958389,131.2336,4.55,-1.04,B3IVp,-0.175,NA,NA,Lup
76142,NA,NA,15.599182,54.630567,78.3085,5.77,1.301,A2V,0.051,NA,NA,Dra
76163,NA,NA,15.603364,-44.396823,166.9449,5.44,-0.673,M0III,1.497,NA,NA,Lup
76190,18Tau5Ser,NA,15.608121,16.119085,52.0562,5.93,2.348,F3V,0.354,Tau-5,18,Ser
76191,16    Ser,NA,15.608216,10.010176,70.8717,5.26,1.008,K0p,0.925,NA,16,Ser
76206,Eps TrA,NA,15.612,-66.317037,61.8429,4.11,0.154,K0III,1.161,Eps,NA,TrA
76235,39Ups Lib,NA,15.61707,-28.135079,68.5871,3.6,-0.581,K3III,1.361,Ups,39,Lib
76274,NA,NA,15.625562,54.508733,109.1703,5.85,0.659,K1III:,1.098,NA,NA,Dra
76284,NA,NA,15.62755,69.283344,235.2941,5.65,-1.208,M0III,1.371,NA,NA,UMi
76297,NA,NA,15.630011,-23.141698,84.246,5.79,1.162,K0III,1.074,NA,NA,Lib
76299,54Phi Boo,NA,15.630441,40.353433,52.0291,5.25,1.669,G8III-IV,0.886,Phi,54,Boo
76317,Ome Lup,NA,15.634232,-42.567348,67.0241,4.34,0.209,K4.5III,1.412,Ome,NA,Lup
76333,NA,NA,15.637833,46.797751,35.7015,5.76,2.997,F2V,0.353,NA,NA,Boo
76334,NA,NA,15.637855,-21.016327,87.3362,5.82,1.114,K0III,1.077,NA,NA,Lib
76359,NA,NA,15.642833,50.423283,115.4734,5.84,0.528,G8III,0.847,NA,NA,Boo
76365,40Tau Lib,NA,15.64427,-29.777754,112.4859,3.66,-1.595,B2.5V,-0.177,Tau,40,Lib
76383,NA,NA,15.647079,-52.372695,125.3133,5.43,-0.06,B9V,0.005,NA,NA,Nor
76392,41    Lib,NA,15.648488,-19.301892,95.4198,5.36,0.462,G8III/IV,0.883,NA,41,Lib
76433,7Zet1CrB,NA,15.656299,36.635812,145.1379,4.64,-1.169,B7V+...,-0.103,Zet-1,7,CrB
76469,3Psi1Lup,NA,15.662772,-34.411926,67.3401,4.66,0.519,G8/K0III,0.964,Psi-1,3,Lup
76480,NA,NA,15.665726,-59.908338,30.931,5.95,3.498,F6V,0.505,NA,NA,Nor
76506,42    Lib,NA,15.67136,-23.818078,117.2333,4.97,-0.375,K3III,1.302,NA,42,Lib
76514,Kap2Aps,NA,15.672598,-73.446685,239.2344,5.64,-1.254,B8IV,-0.04,Kap-2,NA,Aps
76593,NA,NA,15.686505,-44.661205,17.4368,4.64,3.433,F5IV-V,0.413,NA,NA,Lup
76616,21Iot Ser,NA,15.692516,19.670401,58.2751,4.51,0.683,A1V,0.062,Iot,21,Ser
76630,20Chi Ser,NA,15.696504,12.847528,67.3854,5.34,1.197,A0p Sr,0.033,Chi,20,Ser
76641,NA,NA,15.698527,-76.081959,129.199,5.95,0.394,B9V,-0.034,NA,NA,Aps
76642,22Tau7Ser,NA,15.698532,18.464037,53.0786,5.8,2.175,A2m,0.207,Tau-7,22,Ser
76644,43Kap Lib,NA,15.699111,-19.678828,94.6074,4.75,-0.13,K5III,1.574,Kap,43,Lib
76702,NA,NA,15.710645,-37.424935,79.9361,5.23,0.716,G8/K0III,0.987,NA,NA,Lup
76709,4Psi2Lup,NA,15.711395,-34.710407,111.4827,4.75,-0.486,B5V,-0.151,Psi-2,4,Lup
76716,8Gam CrB,NA,15.712381,26.295637,44.7828,3.81,0.554,A1Vs,0.02,Gam,8,CrB
76721,NA,NA,15.714107,52.360903,91.5751,5.48,0.671,B9p...,-0.042,NA,NA,Boo
76760,Rho Oct,NA,15.721161,-84.465273,66.1376,5.57,1.468,A2V,0.118,Rho,NA,Oct
76812,9Pi  CrB,NA,15.73314,32.515807,74.6269,5.57,1.206,G9III:,1.076,Pi,9,CrB
76816,23Psi Ser,NA,15.733839,2.515173,14.6585,5.86,5.03,G5V,0.684,Psi,23,Ser
76819,16Zet UMi,NA,15.734299,77.794493,113.1222,4.29,-0.978,A3Vn,0.038,Zet,16,UMi
76824,44Eta Lib,NA,15.734556,-15.672834,45.7457,5.41,2.108,A6IV,0.238,Eta,44,Lib
76835,24Alp Ser,Unukalhai,15.737798,6.425627,22.6757,2.63,0.852,K2III,1.167,Alp,24,Ser
76850,NA,NA,15.739633,-41.819089,143.8849,5.93,0.14,A0V + B,-0.007,NA,NA,Lup
76927,NA,NA,15.756523,5.447315,113.3787,5.57,0.297,A1V,0.035,NA,NA,Ser
76991,25    Ser,NA,15.768233,-1.804193,137.931,5.39,-0.308,B8III,-0.035,NA,25,Ser
76997,28Bet Ser,NA,15.769793,15.421826,47.5511,3.65,0.264,A3V,0.073,Bet,28,Ser
77022,27Lam Ser,NA,15.77406,7.353073,12.1242,4.42,4.002,G0Vvar,0.604,Lam,27,Ser
77036,NA,NA,15.776337,55.474791,269.5418,5.94,-1.213,K3III,1.404,NA,NA,Dra
77041,NA,NA,15.777772,62.599557,87.7193,5.19,0.475,A2IV,0.062,NA,NA,Dra
77050,NA,NA,15.77895,-34.682454,117.9245,5.61,0.252,B8V,-0.117,NA,NA,Lup
77100,31Ups Ser,NA,15.788144,14.115348,76.6871,5.71,1.286,A3V,0.094,Ups,31,Ser
77135,NA,NA,15.793867,55.376627,73.8007,5.85,1.51,A3m,0.249,NA,NA,Dra
77154,NA,NA,15.798078,-65.442291,111.9821,5.54,0.294,A5,0.231,NA,NA,TrA
77176,NA,NA,15.803696,13.789078,144.7178,5.98,0.177,K2III,1.272,NA,NA,Ser
77206,NA,NA,15.80956,28.156749,100000,5.89,-14.11,C00 (F8pe),0.608,NA,NA,CrB
77214,35Kap Ser,NA,15.812327,18.141564,117.096,4.09,-1.253,M1III,1.616,Kap,35,Ser
77228,NA,NA,15.815777,-3.818513,54.0249,5.53,1.867,A5IV,0.12,NA,NA,Lib
77276,10Del CrB,NA,15.82657,26.068394,52.1376,4.59,1.004,G5III-IV,0.794,Del,10,CrB
77280,32Mu  Ser,NA,15.827002,-3.430208,52.0021,3.54,-0.04,A0V,-0.036,Mu,32,Ser
77305,NA,NA,15.83264,-48.912408,59.5948,5.86,1.984,A2IV,0.068,NA,NA,Nor
77326,NA,NA,15.835304,-53.20977,94.518,5.78,0.902,B8V,-0.076,NA,NA,Nor
77342,34Ome Ser,NA,15.838207,2.196509,83.8223,5.21,0.593,G8III,1.019,Ome,34,Ser
77386,37Eps Ser,NA,15.846935,4.47773,21.5983,3.71,2.038,A2m,0.147,Eps,37,Ser
77398,5Chi Lup,NA,15.849316,-33.627165,59.8444,3.97,0.085,B9.5III-IV,-0.045,Chi,5,Lup
77399,1    Sco,NA,15.849652,-25.751295,151.7451,4.63,-1.276,B1.5Vn,-0.072,NA,1,Sco
77409,NA,NA,15.851891,-55.055533,662.2517,5.74,-3.365,B2II,0.017,NA,NA,Nor
77420,11Kap CrB,NA,15.85387,35.657382,30.4971,4.79,2.369,K0III-IV,0.996,Kap,11,CrB
77424,36    Ser,NA,15.854331,-3.090497,49.7512,5.09,1.606,A3Vn,0.135,NA,36,Ser
77426,38Rho Ser,NA,15.85442,20.977919,114.9425,4.74,-0.562,K5III,1.534,Rho,38,Ser
77502,NA,NA,15.871269,55.826713,102.8807,5.81,0.748,G8III:,0.972,NA,NA,Dra
77524,1Chi Her,NA,15.877903,42.451518,15.8932,4.6,3.594,F9V,0.563,Chi,1,Her
77575,45Lam Lib,NA,15.888905,-20.16704,94.8767,5.04,0.154,B3V,-0.014,Lam,45,Lib
77604,2    Sco,NA,15.893533,-25.327142,154.0832,4.59,-1.349,B2.5Vn,-0.073,NA,2,Sco
77617,46The Lib,NA,15.897093,-16.729293,51.6529,4.13,0.565,K0III,1.003,The,46,Lib
77622,NA,NA,15.89831,-24.533157,128.866,5.38,-0.171,B5V,-0.011,NA,NA,Sco
77623,NA,NA,15.898851,-23.978094,130.8901,5.41,-0.175,B2V,-0.033,NA,NA,Sco
77666,NA,NA,15.909615,20.310968,156.4945,5.45,-0.522,M0III,1.588,NA,NA,Ser
77671,2    Her,NA,15.910516,43.138567,200.4008,5.35,-1.159,M3III,1.645,NA,2,Her
77673,3    Sco,NA,15.910981,-25.243741,157.9779,5.87,-0.123,B8III/IV,-0.065,NA,3,Sco
77703,47    Lib,NA,15.916768,-19.382926,236.4066,5.95,-0.918,B2/B3V,-0.013,NA,47,Lib
77716,Bet TrA,NA,15.919083,-63.430727,12.3778,2.83,2.367,F2III,0.315,Bet,NA,TrA
77746,Kap TrA,NA,15.924891,-68.603001,370.3704,5.11,-2.733,G6VII,1.108,Kap,NA,TrA
77748,4    Sco,NA,15.925023,-26.265993,125.1564,5.63,0.143,A3V,0.141,NA,4,Sco
77750,4    Her,NA,15.925166,42.566193,164.4737,5.73,-0.35,B9p,-0.102,NA,4,Her
77754,NA,NA,15.925665,-60.177647,51.2558,5.78,2.231,Amvar,0.355,NA,NA,Nor
77776,12Lam CrB,NA,15.929884,37.946958,41.5628,5.43,2.336,F0IV,0.352,Lam,12,CrB
77808,NA,NA,15.934982,-60.482477,66.0066,5.76,1.662,A3V,0.087,NA,NA,TrA
77836,41Gam Ser,NA,15.940882,15.661617,11.2537,3.85,3.594,F6V,0.478,Gam,41,Ser
77868,5Rho Sco,NA,15.948077,-29.214073,144.7178,3.87,-1.933,B2IV/V,-0.199,Rho,5,Sco
77869,Xi 1Lup,NA,15.948193,-33.966134,42.3729,5.14,2.005,A3V,0.129,Xi-1,NA,Lup
77870,Xi 2Lup,NA,15.948366,-33.964281,46.0617,5.59,2.273,B9V,0.072,Xi-2,NA,Lup
77896,Phi Ser,NA,15.954048,14.41448,73.9645,5.54,1.195,K1IV,1.141,Phi,NA,Ser
77906,NA,NA,15.955924,-36.185344,242.7184,5.78,-1.146,K0/K1III+..,1.095,NA,NA,Lup
77923,13Eps CrB,NA,15.959794,26.87788,67.8887,4.14,-0.019,K3III,1.231,Eps,13,CrB
77932,NA,NA,15.96124,-20.98308,141.2429,5.84,0.09,B3V,0.012,NA,NA,Sco
77944,NA,NA,15.963196,54.749762,33.5796,4.96,2.33,F0IV,0.269,NA,NA,Dra
77971,48    Lib,NA,15.969825,-14.279358,143.472,4.95,-0.834,B8Ia/Iab,-0.08,NA,48,Lib
78010,NA,NA,15.976352,-24.831488,170.3578,5.43,-0.727,B5V,-0.092,NA,NA,Sco
78029,6Pi  Sco,NA,15.980865,-26.114105,179.5332,2.89,-3.381,B1V + B2V,-0.18,Pi,6,Sco
78040,NA,NA,15.982697,36.643773,234.192,5.61,-1.238,K5III,1.529,NA,NA,CrB
78043,NA,NA,15.982821,-65.037585000000007,272.4796,5.74,-1.437,B7III,-0.066,NA,NA,TrA
78087,NA,NA,15.991743,-41.744436,133.6898,4.99,-0.64,G8III,0.988,NA,NA,Lup
78148,Eta Lup,NA,16.002036,-38.396706,135.5014,3.42,-2.24,B2.5IV,-0.206,Eta,NA,Lup
78164,49    Lib,NA,16.005447,-16.53335,35.2113,5.47,2.737,F7V,0.517,NA,49,Lib
78165,7Del Sco,Dschubba,16.005557,-22.62171,150.6024,2.29,-3.599,B0.2IV,-0.117,Del,7,Sco
78199,50    Lib,NA,16.013231,-8.411353,150.1502,5.53,-0.353,A0Vs,0.043,NA,50,Lib
78205,NA,NA,16.014204,4.427363,75.0751,5.82,1.443,K0III:,1.003,NA,NA,Ser
78223,15Rho CrB,NA,16.017412,33.303509,17.2354,5.39,4.208,G2V,0.612,Rho,15,CrB
78244,5    Her,NA,16.020644,17.818397,76.9231,5.1,0.67,G8III,0.992,NA,5,Her
78256,14Iot CrB,NA,16.024047,29.851061,95.6023,4.98,0.078,A0p...,-0.05,Iot,14,CrB
78290,13The Dra,NA,16.031532,58.565251,21.0349,4.01,2.395,F8IV-V,0.528,The,13,Dra
78304,NA,NA,16.034877,52.915917,248.7562,5.93,-1.049,K5III,1.498,NA,NA,Dra
78316,44Pi  Ser,NA,16.038248,22.804454,54.8847,4.82,1.123,A3V,0.066,Pi,44,Ser
78354,6Ups Her,NA,16.046634,46.036705,113.8952,4.72,-0.563,B9III,-0.094,Ups,6,Her
78400,Eta Nor,NA,16.053579,-49.229695,67.2948,4.65,0.51,G8III,0.902,Eta,NA,Nor
78410,NA,NA,16.055379,36.631787,200.8032,5.79,-0.724,A2V+...,0.586,NA,NA,CrB
78411,NA,NA,16.05573,-25.86524,63.6537,4.96,0.941,K3III,1.234,NA,NA,Sco
78416,NA,NA,16.05672,-38.602541,122.549,4.9,-0.542,B6III/IV,-0.146,NA,NA,Lup
78422,NA,NA,16.058718,76.793939,157.4803,5.73,-0.256,A3V,0.051,NA,NA,UMi
78423,Iot1Nor,NA,16.058931,-57.775064,39.3856,4.63,1.653,A7IV,0.252,Iot-1,NA,Nor
78507,NA,NA,16.076899,-37.862951,37.8788,5.91,3.018,F3V,0.409,NA,NA,Lup
78580,8Bet1Sco,Graffias,16.09062,-19.805453,123.9157,2.56,-2.906,B0.5V,-0.065,Bet-1,8,Sco
78581,8Bet2Sco,NA,16.09071,-19.80186,122.1001,4.9,-0.534,B2V,-0.024,Bet-2,8,Sco
78628,NA,NA,16.098851,-72.400898,89.2061,5.7,0.948,K1IIICNII,1.169,NA,NA,Aps
78637,NA,NA,16.101772,-23.606315,161.2903,5.9,-0.138,B8V,-0.071,NA,NA,Sco
78653,NA,NA,16.105475,67.810134,77.821,5.44,0.985,A0Vn,-0.019,NA,NA,Dra
78673,Del Nor,NA,16.108176,-45.173185,37.5094,4.73,1.859,Am,0.23,Del,NA,Nor
78678,The Lup,NA,16.109874,-36.802288,127.0648,4.22,-1.3,B2.5Vn,-0.184,The,NA,Lup
78693,9Ome1Sco,NA,16.113452,-20.669192,144.5087,3.93,-1.869,B1V,-0.046,Ome-1,9,Sco
78730,NA,NA,16.121168,-36.755676,54.7945,5.72,2.026,F0/F2V,0.298,NA,NA,Lup
78750,10Ome2Sco,NA,16.123424,-20.868764,89.1266,4.31,-0.44,G6/G8III,0.831,Ome-2,10,Sco
78766,11    Sco,NA,16.126782,-12.74541,112.3596,5.75,0.497,B9V,0.018,NA,11,Sco
78767,45    Ser,NA,16.127094,9.891743,99.0099,5.63,0.652,A7V,0.2,NA,45,Ser
78804,7Kap Her,NA,16.134591,17.04698,112.7396,5,-0.26,G8III,0.931,Kap,7,Her
78810,NA,NA,16.135439,-26.326679,146.8429,5.35,-0.484,M2III,1.643,NA,NA,Sco
78832,47    Ser,NA,16.141132,8.53431,247.5248,5.69,-1.278,M3.5IIIa,1.575,NA,47,Ser
78858,NA,NA,16.145478,-23.685416,136.0544,5.86,0.191,B9V,0.02,NA,NA,Sco
78861,11Phi Her,NA,16.146162,44.934906,62.5391,4.23,0.249,B9MNp...,-0.045,Phi,11,Her
78879,16Tau CrB,NA,16.149529,36.490944,35.7782,4.73,1.962,K0III-IV,1.015,Tau,16,CrB
78880,NA,NA,16.149689,3.454475,121.5067,5.93,0.507,K5III,1.471,NA,NA,Ser
78897,NA,NA,16.153115,6.378695,28.3126,5.93,3.67,K1+...,0.988,NA,NA,Ser
78913,Iot2Nor,NA,16.155154,-57.934318,85.8369,5.57,0.902,B9V,-0.024,Iot-2,NA,Nor
